session_id,customer_id,action,timestamp
0ba12f,CUST00168,add_to_cart,2025-07-28 12:15:03.493301
b171d2,CUST00168,logout,2025-07-24 20:28:03.493301
b171d2,CUST00168,logout,2025-07-24 03:18:03.493301
b171d2,CUST00168,add_to_cart,2025-07-23 01:16:03.493301
073746,CUST00171,open_app,2025-07-23 04:51:03.494296
073746,CUST00171,view_product,2025-07-24 08:18:03.494296
073746,CUST00171,logout,2025-07-23 03:13:03.494296
a3a097,CUST00171,checkout,2025-07-24 05:38:03.494296
a3a097,CUST00171,add_to_cart,2025-07-23 19:14:03.494296
a3a097,CUST00171,logout,2025-07-23 13:41:03.494296
890f9c,CUST00171,checkout,2025-07-28 06:39:03.494296
890f9c,CUST00171,view_product,2025-07-27 02:29:03.494296
890f9c,CUST00171,add_to_cart,2025-07-26 16:57:03.494296
1c175d,CUST00173,search,2025-07-26 20:27:03.494296
1c175d,CUST00173,open_app,2025-07-25 15:19:03.494296
1c175d,CUST00173,logout,2025-07-26 17:06:03.494296
3ba590,CUST00174,view_product,2025-07-27 08:41:03.494296
3ba590,CUST00174,view_product,2025-07-26 03:20:03.494296
3ba590,CUST00174,checkout,2025-07-27 08:56:03.494296
c6da37,CUST00174,open_app,2025-07-24 06:21:03.494296
c6da37,CUST00174,logout,2025-07-28 06:31:03.494296
c6da37,CUST00174,logout,2025-07-25 05:42:03.494296
55b129,CUST00175,add_to_cart,2025-07-26 13:26:03.494296
55b129,CUST00175,search,2025-07-26 07:58:03.494296
55b129,CUST00175,add_to_cart,2025-07-25 12:27:03.494296
da3225,CUST00175,add_to_cart,2025-07-25 20:44:03.494296
da3225,CUST00175,search,2025-07-23 19:04:03.494296
da3225,CUST00175,view_product,2025-07-27 06:37:03.494296
2d8932,CUST00176,view_product,2025-07-23 08:14:03.494296
2d8932,CUST00176,logout,2025-07-24 18:39:03.494296
2d8932,CUST00176,open_app,2025-07-24 12:29:03.494296
d306b8,CUST00177,search,2025-07-28 10:03:03.494296
d306b8,CUST00177,checkout,2025-07-27 02:52:03.494296
d306b8,CUST00177,open_app,2025-07-26 15:29:03.494296
06f356,CUST00178,view_product,2025-07-23 19:55:03.494296
06f356,CUST00178,view_product,2025-07-28 07:32:03.494296
06f356,CUST00178,logout,2025-07-23 06:55:03.494296
71b04a,CUST00181,checkout,2025-07-24 07:21:03.494296
71b04a,CUST00181,search,2025-07-28 01:38:03.494296
71b04a,CUST00181,logout,2025-07-24 19:57:03.494296
64d6c2,CUST00182,view_product,2025-07-27 11:14:03.494296
64d6c2,CUST00182,search,2025-07-23 02:48:03.494296
64d6c2,CUST00182,view_product,2025-07-27 07:46:03.494296
4c1ed3,CUST00183,add_to_cart,2025-07-25 07:03:03.494296
4c1ed3,CUST00183,view_product,2025-07-24 21:32:03.494296
4c1ed3,CUST00183,add_to_cart,2025-07-24 16:28:03.494296
cb0bcd,CUST00183,add_to_cart,2025-07-24 06:41:03.494296
cb0bcd,CUST00183,open_app,2025-07-23 03:18:03.494296
cb0bcd,CUST00183,add_to_cart,2025-07-29 03:30:03.494296
45f41c,CUST00184,checkout,2025-07-28 10:09:03.494296
45f41c,CUST00184,search,2025-07-26 07:44:03.494296
45f41c,CUST00184,search,2025-07-28 02:06:03.494296
c1095e,CUST00185,view_product,2025-07-25 04:43:03.494296
c1095e,CUST00185,logout,2025-07-27 02:52:03.494296
c1095e,CUST00185,logout,2025-07-24 06:58:03.494296
ca7143,CUST00185,search,2025-07-24 12:47:03.494296
ca7143,CUST00185,open_app,2025-07-25 14:42:03.494296
ca7143,CUST00185,open_app,2025-07-27 14:11:03.494296
b536ab,CUST00185,view_product,2025-07-29 07:59:03.494296
b536ab,CUST00185,open_app,2025-07-26 23:06:03.494296
b536ab,CUST00185,search,2025-07-26 03:57:03.494296
f83984,CUST00186,open_app,2025-07-27 09:49:03.494296
f83984,CUST00186,search,2025-07-22 23:55:03.494296
f83984,CUST00186,search,2025-07-24 12:17:03.494296
9589f2,CUST00187,add_to_cart,2025-07-26 10:37:03.494296
9589f2,CUST00187,checkout,2025-07-27 12:50:03.494296
9589f2,CUST00187,checkout,2025-07-26 12:19:03.494296
ffe90d,CUST00188,add_to_cart,2025-07-26 09:05:03.494296
ffe90d,CUST00188,open_app,2025-07-22 20:47:03.494296
ffe90d,CUST00188,view_product,2025-07-29 14:32:03.494296
8278b6,CUST00189,logout,2025-07-25 14:17:03.494296
8278b6,CUST00189,search,2025-07-28 15:47:03.494296
8278b6,CUST00189,search,2025-07-24 15:36:03.494296
3effab,CUST00189,checkout,2025-07-24 17:49:03.494296
3effab,CUST00189,add_to_cart,2025-07-24 02:30:03.494296
3effab,CUST00189,add_to_cart,2025-07-24 08:44:03.494296
c90ef5,CUST00192,view_product,2025-07-26 17:40:03.495628
c90ef5,CUST00192,open_app,2025-07-23 07:11:03.495628
c90ef5,CUST00192,add_to_cart,2025-07-29 00:13:03.495628
5834a5,CUST00192,open_app,2025-07-25 00:10:03.495628
5834a5,CUST00192,add_to_cart,2025-07-25 10:09:03.495628
5834a5,CUST00192,search,2025-07-23 03:47:03.495628
e3fd40,CUST00194,open_app,2025-07-26 09:03:03.495628
e3fd40,CUST00194,add_to_cart,2025-07-23 21:11:03.495628
e3fd40,CUST00194,add_to_cart,2025-07-23 15:35:03.495628
b6c741,CUST00195,view_product,2025-07-28 21:39:03.495628
b6c741,CUST00195,add_to_cart,2025-07-27 01:16:03.495628
b6c741,CUST00195,add_to_cart,2025-07-23 05:37:03.495628
2a7b14,CUST00196,checkout,2025-07-22 20:50:03.495628
2a7b14,CUST00196,view_product,2025-07-23 02:45:03.495628
2a7b14,CUST00196,view_product,2025-07-23 16:50:03.495628
779911,CUST00196,logout,2025-07-28 07:12:03.495628
779911,CUST00196,add_to_cart,2025-07-23 04:15:03.495628
779911,CUST00196,open_app,2025-07-24 20:30:03.495628
3673c9,CUST00197,view_product,2025-07-28 19:45:03.495628
3673c9,CUST00197,add_to_cart,2025-07-24 13:18:03.495628
3673c9,CUST00197,checkout,2025-07-26 08:02:03.495628
2406ed,CUST00197,search,2025-07-28 22:15:03.495628
2406ed,CUST00197,view_product,2025-07-29 06:48:03.495628
2406ed,CUST00197,search,2025-07-28 23:12:03.495628
3554d6,CUST00198,open_app,2025-07-24 14:16:03.495628
3554d6,CUST00198,search,2025-07-25 15:35:03.495628
3554d6,CUST00198,view_product,2025-07-24 00:58:03.495628
fa5a49,CUST00198,open_app,2025-07-29 02:08:03.495628
fa5a49,CUST00198,checkout,2025-07-24 11:30:03.495628
fa5a49,CUST00198,search,2025-07-27 15:45:03.495628
b35717,CUST00199,checkout,2025-07-26 06:31:03.495628
b35717,CUST00199,logout,2025-07-27 09:33:03.495628
b35717,CUST00199,checkout,2025-07-27 07:16:03.495628
8a25df,CUST00202,logout,2025-07-24 10:18:03.495628
8a25df,CUST00202,checkout,2025-07-25 21:00:03.495628
8a25df,CUST00202,open_app,2025-07-29 04:04:03.495628
767a92,CUST00202,search,2025-07-29 16:46:03.495628
767a92,CUST00202,search,2025-07-25 16:16:03.495628
767a92,CUST00202,checkout,2025-07-24 16:47:03.495628
15be8e,CUST00205,open_app,2025-07-29 13:41:03.495628
15be8e,CUST00205,search,2025-07-28 23:41:03.495628
15be8e,CUST00205,view_product,2025-07-26 02:11:03.495628
9d226e,CUST00205,checkout,2025-07-24 16:57:03.495628
9d226e,CUST00205,open_app,2025-07-24 20:53:03.495628
9d226e,CUST00205,search,2025-07-23 03:58:03.495628
71c1ee,CUST00206,view_product,2025-07-26 05:48:03.495628
71c1ee,CUST00206,checkout,2025-07-25 21:34:03.495628
71c1ee,CUST00206,search,2025-07-23 20:32:03.495628
4de91f,CUST00206,search,2025-07-24 17:22:03.495628
4de91f,CUST00206,view_product,2025-07-24 14:01:03.495628
4de91f,CUST00206,open_app,2025-07-29 04:02:03.495628
12bdbd,CUST00208,view_product,2025-07-25 07:07:03.495628
12bdbd,CUST00208,logout,2025-07-28 05:58:03.495628
12bdbd,CUST00208,logout,2025-07-27 08:12:03.495628
06e15b,CUST00211,search,2025-07-27 23:59:03.496833
06e15b,CUST00211,search,2025-07-29 15:48:03.496833
06e15b,CUST00211,add_to_cart,2025-07-26 17:37:03.496833
5945b7,CUST00212,search,2025-07-22 19:15:03.496833
5945b7,CUST00212,view_product,2025-07-28 05:07:03.496833
5945b7,CUST00212,search,2025-07-27 07:51:03.496833
3295f0,CUST00213,search,2025-07-26 06:33:03.496833
3295f0,CUST00213,add_to_cart,2025-07-27 08:23:03.496833
3295f0,CUST00213,search,2025-07-26 11:04:03.496833
915a50,CUST00213,add_to_cart,2025-07-28 13:04:03.496833
915a50,CUST00213,logout,2025-07-28 20:32:03.496833
915a50,CUST00213,add_to_cart,2025-07-24 00:29:03.496833
396ae2,CUST00216,open_app,2025-07-24 08:18:03.496833
396ae2,CUST00216,search,2025-07-27 23:33:03.496833
396ae2,CUST00216,search,2025-07-26 23:45:03.496833
da16f6,CUST00216,search,2025-07-22 22:29:03.496833
da16f6,CUST00216,view_product,2025-07-29 16:48:03.496833
da16f6,CUST00216,logout,2025-07-26 22:06:03.496833
1a8635,CUST00217,search,2025-07-25 01:22:03.496833
1a8635,CUST00217,open_app,2025-07-23 04:05:03.496833
1a8635,CUST00217,open_app,2025-07-24 22:15:03.496833
7ad50c,CUST00218,view_product,2025-07-24 01:52:03.496833
7ad50c,CUST00218,search,2025-07-26 20:49:03.496833
7ad50c,CUST00218,add_to_cart,2025-07-23 23:27:03.496833
f2c604,CUST00218,search,2025-07-25 11:21:03.496833
f2c604,CUST00218,open_app,2025-07-27 19:02:03.496833
f2c604,CUST00218,checkout,2025-07-24 10:58:03.496833
1266f5,CUST00218,logout,2025-07-24 20:53:03.496833
1266f5,CUST00218,add_to_cart,2025-07-23 03:11:03.496833
1266f5,CUST00218,search,2025-07-24 02:05:03.496833
8d1798,CUST00219,logout,2025-07-24 04:52:03.496833
8d1798,CUST00219,open_app,2025-07-29 02:21:03.496833
8d1798,CUST00219,open_app,2025-07-26 16:37:03.496833
08b4fd,CUST00220,checkout,2025-07-26 07:52:03.496833
08b4fd,CUST00220,checkout,2025-07-24 11:35:03.496833
08b4fd,CUST00220,add_to_cart,2025-07-24 21:22:03.496833
08d4be,CUST00220,logout,2025-07-25 10:59:03.496833
08d4be,CUST00220,logout,2025-07-23 05:07:03.496833
08d4be,CUST00220,open_app,2025-07-28 03:05:03.496833
d300d8,CUST00221,checkout,2025-07-24 05:27:03.496833
d300d8,CUST00221,view_product,2025-07-24 03:00:03.496833
d300d8,CUST00221,logout,2025-07-28 22:08:03.496833
722208,CUST00221,view_product,2025-07-24 06:18:03.496833
722208,CUST00221,open_app,2025-07-28 10:24:03.496833
722208,CUST00221,view_product,2025-07-23 04:50:03.496833
0e20fc,CUST00223,search,2025-07-25 13:36:03.496833
0e20fc,CUST00223,logout,2025-07-28 11:29:03.496833
0e20fc,CUST00223,open_app,2025-07-24 06:39:03.496833
8f2042,CUST00223,add_to_cart,2025-07-28 12:52:03.497847
8f2042,CUST00223,add_to_cart,2025-07-27 03:55:03.497847
8f2042,CUST00223,search,2025-07-23 07:48:03.497847
66d7e7,CUST00224,logout,2025-07-23 02:07:03.497847
66d7e7,CUST00224,open_app,2025-07-27 15:58:03.497847
66d7e7,CUST00224,logout,2025-07-24 00:00:03.497847
2e47f1,CUST00226,checkout,2025-07-27 09:15:03.497847
2e47f1,CUST00226,checkout,2025-07-24 18:38:03.497847
2e47f1,CUST00226,add_to_cart,2025-07-26 19:38:03.497847
b877ad,CUST00227,add_to_cart,2025-07-28 06:33:03.497847
b877ad,CUST00227,view_product,2025-07-25 05:09:03.497847
b877ad,CUST00227,open_app,2025-07-28 09:05:03.497847
a4a01d,CUST00228,add_to_cart,2025-07-28 19:55:03.497847
a4a01d,CUST00228,view_product,2025-07-24 09:52:03.497847
a4a01d,CUST00228,search,2025-07-24 09:23:03.497847
ba7e03,CUST00229,checkout,2025-07-24 06:36:03.498847
ba7e03,CUST00229,checkout,2025-07-25 15:27:03.498847
ba7e03,CUST00229,add_to_cart,2025-07-26 22:56:03.498847
39d457,CUST00230,search,2025-07-24 05:25:03.498847
39d457,CUST00230,search,2025-07-29 14:32:03.498847
39d457,CUST00230,view_product,2025-07-25 01:47:03.498847
4e5362,CUST00230,open_app,2025-07-26 05:12:03.498847
4e5362,CUST00230,open_app,2025-07-25 06:45:03.498847
4e5362,CUST00230,search,2025-07-23 09:35:03.498847
8793ff,CUST00230,logout,2025-07-25 15:59:03.498847
8793ff,CUST00230,add_to_cart,2025-07-24 11:24:03.498847
8793ff,CUST00230,open_app,2025-07-25 10:26:03.498847
d0c351,CUST00231,search,2025-07-26 18:03:03.498847
d0c351,CUST00231,checkout,2025-07-29 06:48:03.498847
d0c351,CUST00231,logout,2025-07-29 16:30:03.498847
6a0683,CUST00232,add_to_cart,2025-07-27 04:09:03.498847
6a0683,CUST00232,search,2025-07-23 15:06:03.498847
6a0683,CUST00232,logout,2025-07-25 06:00:03.498847
50da0f,CUST00233,search,2025-07-26 06:03:03.498847
50da0f,CUST00233,open_app,2025-07-23 11:20:03.498847
50da0f,CUST00233,checkout,2025-07-26 19:38:03.498847
048276,CUST00234,add_to_cart,2025-07-28 14:46:03.498847
048276,CUST00234,logout,2025-07-28 01:13:03.498847
048276,CUST00234,logout,2025-07-24 00:00:03.498847
a7ee6e,CUST00234,checkout,2025-07-26 18:22:03.498847
a7ee6e,CUST00234,view_product,2025-07-24 15:51:03.498847
a7ee6e,CUST00234,checkout,2025-07-27 19:11:03.498847
a062af,CUST00235,search,2025-07-25 08:19:03.498847
a062af,CUST00235,view_product,2025-07-28 18:52:03.498847
a062af,CUST00235,add_to_cart,2025-07-26 00:41:03.498847
c6be23,CUST00235,open_app,2025-07-23 09:13:03.498847
c6be23,CUST00235,search,2025-07-23 03:56:03.498847
c6be23,CUST00235,logout,2025-07-26 00:39:03.498847
0de0d0,CUST00235,logout,2025-07-28 20:44:03.498847
0de0d0,CUST00235,checkout,2025-07-26 20:49:03.498847
0de0d0,CUST00235,search,2025-07-23 08:00:03.498847
e4678e,CUST00236,search,2025-07-27 02:08:03.498847
e4678e,CUST00236,view_product,2025-07-25 21:56:03.498847
e4678e,CUST00236,checkout,2025-07-25 16:32:03.498847
7fd315,CUST00237,view_product,2025-07-23 03:03:03.498847
7fd315,CUST00237,add_to_cart,2025-07-27 12:13:03.498847
7fd315,CUST00237,logout,2025-07-28 12:46:03.498847
067b16,CUST00237,checkout,2025-07-23 11:49:03.498847
067b16,CUST00237,add_to_cart,2025-07-26 18:25:03.498847
067b16,CUST00237,view_product,2025-07-22 21:51:03.498847
08b3ae,CUST00238,open_app,2025-07-26 01:21:03.498847
08b3ae,CUST00238,checkout,2025-07-23 22:54:03.498847
08b3ae,CUST00238,open_app,2025-07-29 07:15:03.498847
53e368,CUST00238,view_product,2025-07-25 05:34:03.498847
53e368,CUST00238,checkout,2025-07-23 13:15:03.498847
53e368,CUST00238,logout,2025-07-23 07:09:03.498847
92c8de,CUST00239,open_app,2025-07-27 11:32:03.498847
92c8de,CUST00239,open_app,2025-07-24 20:40:03.498847
92c8de,CUST00239,add_to_cart,2025-07-27 08:34:03.498847
68c9de,CUST00241,open_app,2025-07-29 02:32:03.498847
68c9de,CUST00241,search,2025-07-23 06:26:03.498847
68c9de,CUST00241,checkout,2025-07-23 07:27:03.498847
9fb686,CUST00241,logout,2025-07-26 03:13:03.498847
9fb686,CUST00241,checkout,2025-07-24 12:25:03.498847
9fb686,CUST00241,search,2025-07-24 18:08:03.498847
e14e9d,CUST00243,search,2025-07-24 22:44:03.499856
e14e9d,CUST00243,search,2025-07-23 16:15:03.499856
e14e9d,CUST00243,add_to_cart,2025-07-27 05:32:03.499856
35e031,CUST00243,add_to_cart,2025-07-26 16:01:03.499856
35e031,CUST00243,add_to_cart,2025-07-23 08:13:03.499856
35e031,CUST00243,checkout,2025-07-22 21:00:03.499856
41e9b2,CUST00246,logout,2025-07-24 20:26:03.499856
41e9b2,CUST00246,view_product,2025-07-28 18:09:03.499856
41e9b2,CUST00246,add_to_cart,2025-07-29 16:36:03.499856
045a0c,CUST00247,view_product,2025-07-29 10:44:03.499856
045a0c,CUST00247,logout,2025-07-23 07:39:03.499856
045a0c,CUST00247,view_product,2025-07-25 02:59:03.499856
bc9d04,CUST00247,checkout,2025-07-29 08:02:03.499856
bc9d04,CUST00247,logout,2025-07-29 16:23:03.499856
bc9d04,CUST00247,open_app,2025-07-24 17:41:03.499856
e2f23d,CUST00248,open_app,2025-07-29 08:05:03.499856
e2f23d,CUST00248,view_product,2025-07-22 21:07:03.499856
e2f23d,CUST00248,logout,2025-07-26 13:38:03.499856
2dd6fc,CUST00251,view_product,2025-07-29 15:30:03.499856
2dd6fc,CUST00251,logout,2025-07-25 12:04:03.499856
2dd6fc,CUST00251,add_to_cart,2025-07-26 10:03:03.499856
dbcfda,CUST00252,open_app,2025-07-27 14:49:03.499856
dbcfda,CUST00252,add_to_cart,2025-07-27 18:17:03.499856
dbcfda,CUST00252,add_to_cart,2025-07-27 22:00:03.499856
83d316,CUST00253,add_to_cart,2025-07-29 02:17:03.499856
83d316,CUST00253,logout,2025-07-25 08:32:03.499856
83d316,CUST00253,add_to_cart,2025-07-28 14:26:03.499856
b20d79,CUST00254,add_to_cart,2025-07-25 05:35:03.499856
b20d79,CUST00254,add_to_cart,2025-07-26 19:45:03.499856
b20d79,CUST00254,logout,2025-07-24 22:43:03.499856
db6e83,CUST00255,checkout,2025-07-27 21:33:03.500868
db6e83,CUST00255,checkout,2025-07-26 16:49:03.500868
db6e83,CUST00255,search,2025-07-28 03:06:03.500868
c9203f,CUST00255,search,2025-07-27 04:29:03.500868
c9203f,CUST00255,view_product,2025-07-26 07:01:03.500868
c9203f,CUST00255,add_to_cart,2025-07-27 06:38:03.500868
f09957,CUST00258,add_to_cart,2025-07-29 17:44:03.500868
f09957,CUST00258,search,2025-07-29 08:22:03.500868
f09957,CUST00258,search,2025-07-27 15:05:03.500868
3d1389,CUST00260,search,2025-07-26 17:33:03.500868
3d1389,CUST00260,search,2025-07-25 06:22:03.500868
3d1389,CUST00260,open_app,2025-07-24 00:07:03.500868
8a5c9d,CUST00260,open_app,2025-07-27 14:07:03.500868
8a5c9d,CUST00260,add_to_cart,2025-07-25 08:25:03.500868
8a5c9d,CUST00260,search,2025-07-23 08:13:03.500868
3c0946,CUST00260,view_product,2025-07-24 04:54:03.500868
3c0946,CUST00260,add_to_cart,2025-07-27 17:07:03.500868
3c0946,CUST00260,open_app,2025-07-28 00:39:03.500868
848eb3,CUST00260,view_product,2025-07-24 03:44:03.500868
848eb3,CUST00260,logout,2025-07-23 06:52:03.500868
848eb3,CUST00260,logout,2025-07-25 09:27:03.500868
6cf1a0,CUST00265,open_app,2025-07-26 01:05:03.501878
6cf1a0,CUST00265,open_app,2025-07-24 13:02:03.501878
6cf1a0,CUST00265,view_product,2025-07-26 13:29:03.501878
a69178,CUST00266,checkout,2025-07-23 11:46:03.501878
a69178,CUST00266,logout,2025-07-28 06:31:03.501878
a69178,CUST00266,logout,2025-07-29 10:07:03.501878
2993ee,CUST00267,open_app,2025-07-28 08:44:03.501878
2993ee,CUST00267,search,2025-07-26 20:03:03.501878
2993ee,CUST00267,logout,2025-07-24 03:54:03.501878
73f1b0,CUST00268,logout,2025-07-26 18:40:03.501878
73f1b0,CUST00268,logout,2025-07-25 19:34:03.501878
73f1b0,CUST00268,view_product,2025-07-25 22:18:03.501878
4b0d6c,CUST00268,logout,2025-07-23 10:48:03.501878
4b0d6c,CUST00268,add_to_cart,2025-07-22 20:50:03.501878
4b0d6c,CUST00268,checkout,2025-07-29 15:52:03.501878
d69e0e,CUST00270,add_to_cart,2025-07-23 11:07:03.501878
d69e0e,CUST00270,view_product,2025-07-22 19:58:03.501878
d69e0e,CUST00270,checkout,2025-07-25 09:15:03.501878
21fde8,CUST00272,add_to_cart,2025-07-29 01:27:03.501878
21fde8,CUST00272,search,2025-07-28 23:31:03.501878
21fde8,CUST00272,logout,2025-07-25 04:55:03.501878
abe53a,CUST00272,add_to_cart,2025-07-26 01:57:03.501878
abe53a,CUST00272,checkout,2025-07-24 03:46:03.501878
abe53a,CUST00272,open_app,2025-07-22 21:58:03.501878
943f50,CUST00275,logout,2025-07-27 11:26:03.501878
943f50,CUST00275,open_app,2025-07-24 09:39:03.501878
943f50,CUST00275,checkout,2025-07-23 04:09:03.501878
245c96,CUST00275,logout,2025-07-28 17:24:03.501878
245c96,CUST00275,open_app,2025-07-23 12:20:03.501878
245c96,CUST00275,add_to_cart,2025-07-27 02:10:03.501878
3ca92b,CUST00276,open_app,2025-07-25 08:41:03.501878
3ca92b,CUST00276,open_app,2025-07-27 12:28:03.501878
3ca92b,CUST00276,view_product,2025-07-23 11:42:03.501878
948884,CUST00277,add_to_cart,2025-07-23 00:50:03.501878
948884,CUST00277,logout,2025-07-25 12:40:03.501878
948884,CUST00277,search,2025-07-24 22:49:03.501878
1bbeb6,CUST00278,logout,2025-07-25 06:36:03.501878
1bbeb6,CUST00278,view_product,2025-07-27 14:06:03.501878
1bbeb6,CUST00278,checkout,2025-07-23 01:23:03.501878
53eb24,CUST00278,checkout,2025-07-26 16:09:03.501878
53eb24,CUST00278,logout,2025-07-25 23:39:03.501878
53eb24,CUST00278,search,2025-07-26 02:17:03.501878
9ac7f3,CUST00280,add_to_cart,2025-07-22 23:18:03.501878
9ac7f3,CUST00280,add_to_cart,2025-07-27 12:38:03.501878
9ac7f3,CUST00280,logout,2025-07-22 19:51:03.501878
4dcbce,CUST00282,search,2025-07-29 12:13:03.501878
4dcbce,CUST00282,checkout,2025-07-23 19:44:03.501878
4dcbce,CUST00282,add_to_cart,2025-07-25 05:21:03.501878
bcd145,CUST00283,logout,2025-07-26 00:53:03.501878
bcd145,CUST00283,open_app,2025-07-29 08:35:03.501878
bcd145,CUST00283,add_to_cart,2025-07-26 17:14:03.501878
b37e62,CUST00283,view_product,2025-07-24 14:23:03.501878
b37e62,CUST00283,search,2025-07-23 17:22:03.501878
b37e62,CUST00283,search,2025-07-29 12:41:03.501878
04c5a6,CUST00284,logout,2025-07-28 12:27:03.501878
04c5a6,CUST00284,search,2025-07-27 11:02:03.501878
04c5a6,CUST00284,add_to_cart,2025-07-28 09:42:03.501878
80e1c1,CUST00284,search,2025-07-26 07:24:03.501878
80e1c1,CUST00284,checkout,2025-07-26 07:48:03.502877
80e1c1,CUST00284,add_to_cart,2025-07-25 18:20:03.502877
62f929,CUST00285,view_product,2025-07-25 13:49:03.502877
62f929,CUST00285,logout,2025-07-28 20:00:03.502877
62f929,CUST00285,add_to_cart,2025-07-25 19:18:03.502877
25625b,CUST00286,logout,2025-07-29 02:12:03.502877
25625b,CUST00286,open_app,2025-07-26 11:23:03.502877
25625b,CUST00286,open_app,2025-07-27 11:49:03.502877
0c4f1e,CUST00286,view_product,2025-07-28 15:40:03.502877
0c4f1e,CUST00286,add_to_cart,2025-07-24 09:17:03.502877
0c4f1e,CUST00286,checkout,2025-07-24 21:45:03.502877
2fabf2,CUST00289,view_product,2025-07-27 10:24:03.502877
2fabf2,CUST00289,checkout,2025-07-23 04:25:03.502877
2fabf2,CUST00289,search,2025-07-27 12:02:03.502877
dac259,CUST00289,checkout,2025-07-24 06:35:03.502877
dac259,CUST00289,add_to_cart,2025-07-23 17:16:03.502877
dac259,CUST00289,add_to_cart,2025-07-26 20:00:03.502877
64ac8f,CUST00290,checkout,2025-07-28 16:16:03.502877
64ac8f,CUST00290,view_product,2025-07-23 23:20:03.502877
64ac8f,CUST00290,open_app,2025-07-22 23:47:03.502877
036c73,CUST00291,open_app,2025-07-24 02:50:03.502877
036c73,CUST00291,open_app,2025-07-28 00:05:03.502877
036c73,CUST00291,search,2025-07-24 18:06:03.502877
8edd07,CUST00291,logout,2025-07-24 15:02:03.502877
8edd07,CUST00291,logout,2025-07-24 12:41:03.502877
8edd07,CUST00291,logout,2025-07-24 23:27:03.502877
329d7c,CUST00296,add_to_cart,2025-07-25 22:38:03.502877
329d7c,CUST00296,view_product,2025-07-26 10:41:03.502877
329d7c,CUST00296,logout,2025-07-26 20:55:03.502877
323b31,CUST00297,search,2025-07-26 01:43:03.502877
323b31,CUST00297,open_app,2025-07-29 13:41:03.502877
323b31,CUST00297,open_app,2025-07-28 09:52:03.502877
0c8d83,CUST00298,view_product,2025-07-23 09:50:03.502877
0c8d83,CUST00298,logout,2025-07-23 11:04:03.502877
0c8d83,CUST00298,search,2025-07-23 22:37:03.502877
02464a,CUST00299,logout,2025-07-28 07:57:03.502877
02464a,CUST00299,checkout,2025-07-23 02:14:03.502877
02464a,CUST00299,add_to_cart,2025-07-23 02:50:03.502877
23ae41,CUST00300,view_product,2025-07-23 10:01:03.502877
23ae41,CUST00300,checkout,2025-07-28 05:07:03.502877
23ae41,CUST00300,logout,2025-07-25 22:40:03.502877
57849a,CUST00302,logout,2025-07-26 07:23:03.502877
57849a,CUST00302,search,2025-07-27 15:24:03.502877
57849a,CUST00302,checkout,2025-07-25 09:53:03.502877
fd5763,CUST00303,add_to_cart,2025-07-25 23:37:03.502877
fd5763,CUST00303,logout,2025-07-29 15:35:03.502877
fd5763,CUST00303,search,2025-07-28 07:21:03.502877
7efa42,CUST00303,view_product,2025-07-25 17:22:03.502877
7efa42,CUST00303,view_product,2025-07-28 09:48:03.502877
7efa42,CUST00303,view_product,2025-07-26 18:02:03.502877
58c221,CUST00306,search,2025-07-28 10:43:03.503873
58c221,CUST00306,checkout,2025-07-23 20:04:03.503873
58c221,CUST00306,search,2025-07-23 20:55:03.503873
dc8eb6,CUST00310,search,2025-07-29 10:40:03.503873
dc8eb6,CUST00310,add_to_cart,2025-07-24 05:52:03.503873
dc8eb6,CUST00310,view_product,2025-07-29 00:17:03.503873
766480,CUST00311,add_to_cart,2025-07-26 08:47:03.503873
766480,CUST00311,search,2025-07-24 06:40:03.503873
766480,CUST00311,view_product,2025-07-26 21:37:03.503873
7b2bec,CUST00312,open_app,2025-07-26 07:57:03.503873
7b2bec,CUST00312,open_app,2025-07-24 04:20:03.503873
7b2bec,CUST00312,logout,2025-07-23 19:27:03.503873
5e2845,CUST00312,checkout,2025-07-25 17:58:03.503873
5e2845,CUST00312,open_app,2025-07-25 07:18:03.503873
5e2845,CUST00312,open_app,2025-07-29 05:42:03.503873
416887,CUST00313,view_product,2025-07-24 23:59:03.503873
416887,CUST00313,view_product,2025-07-29 15:09:03.503873
416887,CUST00313,add_to_cart,2025-07-28 18:24:03.503873
7a66ec,CUST00313,open_app,2025-07-23 21:31:03.503873
7a66ec,CUST00313,search,2025-07-24 00:19:03.503873
7a66ec,CUST00313,add_to_cart,2025-07-29 15:42:03.503873
ece1ff,CUST00315,add_to_cart,2025-07-27 17:42:03.503873
ece1ff,CUST00315,logout,2025-07-29 01:40:03.503873
ece1ff,CUST00315,open_app,2025-07-23 07:19:03.503873
bfcecf,CUST00318,add_to_cart,2025-07-28 01:33:03.503873
bfcecf,CUST00318,add_to_cart,2025-07-28 03:44:03.503873
bfcecf,CUST00318,view_product,2025-07-28 16:15:03.503873
b7fbf1,CUST00318,add_to_cart,2025-07-25 01:31:03.503873
b7fbf1,CUST00318,open_app,2025-07-28 04:48:03.503873
b7fbf1,CUST00318,add_to_cart,2025-07-25 22:25:03.503873
991974,CUST00320,add_to_cart,2025-07-22 22:00:03.503873
991974,CUST00320,open_app,2025-07-27 16:28:03.503873
991974,CUST00320,search,2025-07-28 14:54:03.503873
4ddb45,CUST00321,view_product,2025-07-29 16:33:03.503873
4ddb45,CUST00321,search,2025-07-29 05:08:03.503873
4ddb45,CUST00321,add_to_cart,2025-07-27 04:12:03.503873
