customer_id,txn_id,amount,type,date
CUST00151,ea51adf8,8825.2,credit,2025-03-26
CUST00152,e1621a57,6772.43,credit,2025-03-23
CUST00152,086a59aa,5457.82,credit,2025-04-13
CUST00152,fd139b9d,1351.51,credit,2025-05-27
CUST00152,b8092160,7047.51,credit,2025-03-11
CUST00152,00700a9f,7096.21,credit,2025-02-23
CUST00153,a15c7428,8283.51,debit,2025-05-05
CUST00153,846cd748,3820.2,debit,2025-04-18
CUST00153,345b7c14,1715.75,debit,2025-03-25
CUST00153,7835389e,6604.51,credit,2025-05-21
CUST00153,d61b3088,689.71,credit,2024-10-13
CUST00153,89e6cd35,1550.25,debit,2024-09-03
CUST00153,1d7cba45,2878.56,credit,2024-08-05
CUST00153,c0b0d62b,4625.81,debit,2025-04-25
CUST00153,95899922,8431.0,debit,2024-08-19
CUST00153,c673e4c5,4771.8,debit,2025-01-01
CUST00153,917b6403,511.84,debit,2025-01-15
CUST00153,34c543a1,393.75,debit,2025-07-20
CUST00153,33df81df,2129.94,credit,2024-09-12
CUST00154,039951da,9665.1,debit,2025-05-23
CUST00154,9b3ad8f3,8331.6,debit,2024-12-01
CUST00154,8108c184,4805.24,debit,2025-02-22
CUST00154,083788d4,997.98,credit,2024-08-13
CUST00154,15dc29e6,2847.55,credit,2025-02-10
CUST00154,fb310acd,5655.28,debit,2024-08-16
CUST00154,865b4d1f,6497.09,debit,2025-01-13
CUST00154,38e6bfb4,7074.7,debit,2024-09-21
CUST00154,d6cadca4,3202.39,credit,2025-06-02
CUST00154,8e59c6a6,756.58,credit,2025-01-27
CUST00155,f1879876,7438.29,debit,2024-08-10
CUST00155,13fab6cd,9406.09,credit,2024-11-21
CUST00155,c5287b75,6255.44,debit,2024-08-01
CUST00155,6403f52d,3141.1,debit,2024-10-14
CUST00155,16197c5c,1058.88,debit,2025-06-10
CUST00155,0f3ac374,4815.78,debit,2025-03-10
CUST00155,2a68bb95,4351.41,debit,2025-06-18
CUST00155,2ccd17a1,5663.74,credit,2024-09-01
CUST00155,c71f23ee,1180.26,debit,2024-11-01
CUST00155,ad28c744,2541.73,debit,2024-08-24
CUST00155,339c883a,493.07,debit,2025-03-10
CUST00155,80ced55b,7187.95,credit,2025-01-03
CUST00155,4baf77dd,1282.18,credit,2024-12-14
CUST00156,a8f99ac7,1942.1,credit,2025-01-15
CUST00156,4f518165,2317.1,credit,2024-08-07
CUST00156,bee4b0eb,6873.76,credit,2025-04-22
CUST00156,fb212c01,7144.24,credit,2025-01-10
CUST00156,cc8fa099,8615.81,credit,2024-10-19
CUST00157,ec116010,3613.53,credit,2025-03-05
CUST00157,099ac4eb,7768.48,credit,2024-10-02
CUST00157,57becb77,9721.29,credit,2025-01-16
CUST00157,a5049ddf,1600.63,credit,2025-04-25
CUST00157,b2aa5ee7,6490.53,debit,2025-02-16
CUST00157,bddf2c6a,2714.02,credit,2025-07-08
CUST00157,37934959,6772.87,debit,2024-08-07
CUST00158,d47ea371,5436.39,debit,2025-02-12
CUST00158,3bdf24bd,4481.2,debit,2025-05-29
CUST00158,6cd02d4c,4334.75,credit,2025-06-28
CUST00158,6f978176,2341.0,debit,2025-06-13
CUST00158,7e2e569b,4257.58,credit,2024-10-15
CUST00158,417f34ca,4774.34,debit,2025-03-15
CUST00158,eb067bc7,8114.22,credit,2025-02-10
CUST00158,d27ba307,7018.27,debit,2025-07-13
CUST00158,49d14760,2119.31,debit,2025-07-12
CUST00158,32cf38f6,9950.76,debit,2025-01-09
CUST00158,22cdc476,5951.58,debit,2024-08-09
CUST00158,9fc183ee,2666.22,debit,2025-01-11
CUST00158,1576b015,4282.47,credit,2025-04-04
CUST00159,ca9a2ef2,6705.75,credit,2025-06-01
CUST00159,dd415926,1583.49,debit,2025-03-19
CUST00159,a0f5c1b9,8201.85,debit,2025-05-16
CUST00159,c6a0ddd4,5828.74,credit,2024-12-24
CUST00159,315581c5,2122.64,credit,2025-01-15
CUST00159,e74974c5,6266.05,debit,2025-06-30
CUST00159,9c993caa,6685.49,debit,2024-10-31
CUST00159,8a049458,5418.76,debit,2025-05-06
CUST00159,c948300a,1730.86,debit,2024-12-28
CUST00159,007c0481,5207.01,credit,2025-05-07
CUST00159,85f3e579,7218.48,credit,2025-03-16
CUST00159,dd947b70,6861.07,credit,2024-07-31
CUST00159,f9dd65ef,4388.6,credit,2024-09-28
CUST00159,a2693307,9050.79,debit,2025-07-13
CUST00159,e496cc9d,6969.96,credit,2025-05-08
CUST00160,c0c81a25,9434.27,credit,2025-03-08
CUST00160,43c2e2c0,7173.9,credit,2025-04-03
CUST00160,e81762c4,1177.96,credit,2025-07-01
CUST00160,da943d6d,5460.35,credit,2024-10-24
CUST00160,8ca99b37,8338.13,debit,2024-08-05
CUST00160,5364460a,7893.69,credit,2025-03-22
CUST00160,449423b0,2624.09,credit,2025-07-12
CUST00160,2a10b2aa,9929.6,debit,2024-12-17
CUST00160,45fc3175,1509.29,credit,2025-06-04
CUST00160,c8f2d7fd,8442.6,credit,2025-01-23
CUST00160,d6141848,6938.42,credit,2024-12-06
CUST00160,e7dc69fc,9559.59,debit,2025-06-02
CUST00160,d0e8d48d,1310.49,debit,2024-08-28
CUST00160,59c2ddff,4429.13,credit,2024-10-01
CUST00161,d8f7105e,8452.04,debit,2024-12-18
CUST00161,55dba84e,319.77,debit,2025-06-17
CUST00161,a4f3a0ec,6139.55,credit,2025-04-30
CUST00161,81c832d7,9060.09,debit,2024-12-17
CUST00161,db631873,4102.93,debit,2025-02-28
CUST00161,0ae0b628,5528.01,debit,2024-12-16
CUST00161,be242f8b,5978.01,credit,2025-03-21
CUST00161,e18d95bc,7187.27,credit,2024-12-29
CUST00161,50cb6eab,5447.47,credit,2025-05-28
CUST00161,91592c35,2024.18,debit,2025-03-11
CUST00161,8d0862e1,9937.74,debit,2024-09-15
CUST00161,c499d318,5674.25,credit,2025-06-07
CUST00161,4d57d396,8462.69,debit,2024-12-23
CUST00161,0b5aac65,541.38,credit,2025-05-17
CUST00162,7bd527fb,6232.91,debit,2025-02-22
CUST00162,e588555f,9618.89,credit,2024-09-26
CUST00162,0f1bfedc,2312.5,credit,2025-03-24
CUST00162,85d146fc,7644.06,credit,2025-07-23
CUST00162,86846e04,2727.6,credit,2024-12-20
CUST00162,6db235f6,4726.23,credit,2024-12-03
CUST00162,3fe250ed,923.42,debit,2024-10-09
CUST00162,8cb948c3,1220.41,credit,2024-11-25
CUST00163,ce017aed,3772.53,debit,2025-04-28
CUST00163,dce0a774,3772.84,credit,2025-02-27
CUST00163,c3be19e7,978.32,credit,2025-05-13
CUST00163,81d5e543,7536.05,debit,2025-01-27
CUST00163,d958229c,5287.41,credit,2024-09-09
CUST00163,841536fa,7844.66,debit,2024-11-02
CUST00163,41979372,3101.2,credit,2025-07-07
CUST00164,c3193aa9,5607.0,credit,2025-07-27
CUST00164,9d33754f,6290.85,debit,2024-10-27
CUST00164,4fc92d56,4395.44,debit,2025-01-22
CUST00164,6fb341c5,4505.37,credit,2025-05-31
CUST00164,5a2be666,4722.67,credit,2024-09-11
CUST00164,80dad27e,9084.25,debit,2024-12-12
CUST00165,59590403,9546.36,debit,2025-07-16
CUST00165,1418ce09,5439.33,credit,2024-09-19
CUST00165,9056c177,915.54,credit,2025-07-15
CUST00165,6333192a,750.96,credit,2025-07-23
CUST00165,795e7684,8922.59,debit,2025-06-21
CUST00165,518aba08,6347.65,credit,2024-11-28
CUST00165,030fc373,9061.54,credit,2025-06-14
CUST00165,0816f727,9853.18,debit,2024-12-11
CUST00165,d335b2f1,6824.71,credit,2025-04-10
CUST00165,f080f65a,1314.23,debit,2024-10-16
CUST00166,0affa81a,4006.55,debit,2025-06-10
CUST00166,7ccd99bb,3807.28,debit,2024-10-08
CUST00166,86d9e3b7,831.24,credit,2025-02-04
CUST00166,3dd69ef3,1516.94,credit,2025-04-15
CUST00166,ca96b12f,9999.94,credit,2025-01-05
CUST00166,76e1c96b,8320.35,debit,2024-09-25
CUST00166,320d14ec,7738.54,credit,2024-10-06
CUST00166,163bcbb2,6285.67,debit,2025-03-16
CUST00166,a472e5d5,7730.48,credit,2024-09-20
CUST00166,1ee78f2e,2294.24,debit,2025-07-12
CUST00166,c82cda81,4840.03,credit,2024-12-07
CUST00166,0712ec31,8494.13,debit,2025-06-20
CUST00166,2392d01d,3576.91,credit,2024-08-18
CUST00166,42749705,2986.07,credit,2024-09-16
CUST00166,80a879c0,7679.75,credit,2025-04-22
CUST00167,031fba72,3125.86,credit,2024-08-04
CUST00167,6f599e89,6482.32,debit,2025-06-08
CUST00167,63c79f02,6359.78,debit,2024-09-30
CUST00167,91b5c3a1,2628.37,debit,2024-11-08
CUST00167,fe577b66,850.06,credit,2025-06-01
CUST00167,a372ee98,6692.09,credit,2024-12-01
CUST00167,51150fea,699.06,debit,2025-01-27
CUST00167,a30a1876,6538.82,debit,2024-08-18
CUST00167,3f045a8b,1453.63,debit,2024-07-29
CUST00167,36305e33,7683.6,debit,2025-02-06
CUST00167,1080afd8,4827.04,credit,2025-05-26
CUST00167,b43636a3,8511.82,debit,2025-02-27
CUST00168,bf282b93,8822.0,debit,2025-07-24
CUST00168,c100e603,4856.65,credit,2025-04-04
CUST00168,272c80c3,9002.39,debit,2025-03-01
CUST00168,f2fcdd35,4042.9,debit,2024-08-24
CUST00168,f5eb9c8a,395.37,debit,2024-08-30
CUST00168,19568950,3476.29,debit,2025-03-17
CUST00168,b15bb07f,2140.6,debit,2025-05-07
CUST00168,14c3f04f,1633.57,credit,2025-07-19
CUST00168,18a6c2c3,3630.21,credit,2024-07-30
CUST00168,e11dd4fb,4813.73,credit,2024-09-11
CUST00168,4653e484,2997.02,debit,2025-02-17
CUST00168,a8888f86,9993.71,debit,2025-07-02
CUST00168,993c18cb,9914.52,debit,2025-07-08
CUST00168,defcc508,9880.18,credit,2025-02-18
CUST00169,91a43076,7433.66,debit,2024-09-24
CUST00169,ea440b2e,8521.31,debit,2025-01-04
CUST00169,fd2b1874,3154.93,credit,2025-03-30
CUST00169,ef2cd30e,8438.13,credit,2025-07-10
CUST00169,b56f64e2,2844.92,credit,2024-12-07
CUST00169,8b510568,213.33,credit,2025-03-04
CUST00169,774e7ee6,6288.88,credit,2024-08-26
CUST00169,411d0cf0,3765.14,credit,2024-12-20
CUST00169,1d455686,8134.31,debit,2024-09-18
CUST00169,e5c1d10e,2684.97,credit,2024-08-17
CUST00169,1cd516f1,6791.63,debit,2025-01-08
CUST00169,7dcd1c68,6525.28,credit,2024-09-17
CUST00170,4b898ea5,9898.8,credit,2024-12-09
CUST00170,196cfdf4,8671.5,debit,2024-12-17
CUST00170,299b4bac,3713.38,credit,2024-11-02
CUST00170,ef2823cc,2196.93,debit,2024-12-11
CUST00170,0e87f928,186.81,debit,2025-06-12
CUST00170,fb6d4fbc,5814.7,credit,2025-03-31
CUST00171,7ba06de8,4036.46,credit,2025-05-07
CUST00171,85de7844,3271.72,debit,2024-10-05
CUST00171,11df0214,8239.76,credit,2024-09-25
CUST00171,320a27b4,8795.83,debit,2024-12-28
CUST00171,8e4cc57b,6916.63,debit,2025-02-20
CUST00171,395021e5,5968.58,debit,2024-08-12
CUST00171,0c264002,9678.77,debit,2025-02-14
CUST00171,1f543ff4,2079.38,credit,2025-06-06
CUST00171,9e9b51f2,5015.99,debit,2025-05-02
CUST00171,f46a6a5a,1857.06,debit,2025-02-27
CUST00171,8c58fd67,5972.04,debit,2025-07-04
CUST00171,563957b1,9062.63,credit,2025-02-10
CUST00171,b2f5080a,3810.84,debit,2024-11-19
CUST00171,970e90c0,127.4,debit,2025-05-04
CUST00172,751b02cb,9765.93,credit,2025-04-15
CUST00172,ed546613,1811.09,debit,2025-01-30
CUST00172,d052467e,4908.4,credit,2025-02-14
CUST00172,08061c24,5129.64,credit,2025-06-24
CUST00172,2d8ec905,9339.91,credit,2025-04-12
CUST00172,eb2d0b53,9043.04,debit,2024-12-31
CUST00173,82338414,9863.02,credit,2024-10-19
CUST00173,8f48927f,6613.53,credit,2024-12-18
CUST00173,9dd6e5a6,9986.81,credit,2025-02-13
CUST00173,b09d48e5,9903.92,debit,2024-12-09
CUST00173,bb7f11f1,4354.41,debit,2024-12-16
CUST00173,ad11cd10,6398.36,credit,2025-06-05
CUST00173,a9bfffc6,7627.55,debit,2024-10-25
CUST00173,77c2e3e9,8663.15,debit,2025-06-27
CUST00173,14a2796a,5320.83,debit,2025-07-02
CUST00173,88847112,5282.4,credit,2025-02-17
CUST00173,51594a64,9357.26,credit,2024-09-03
CUST00173,2ba53a1b,734.55,debit,2025-07-12
CUST00173,5214e233,5147.1,credit,2025-07-10
CUST00173,e0096446,5986.47,debit,2024-10-23
CUST00174,e6338bbc,384.69,debit,2024-08-20
CUST00174,cd6cfa96,135.13,credit,2025-05-16
CUST00174,60cc3cd0,7909.85,credit,2025-02-27
CUST00174,248d59e1,9824.86,credit,2024-12-14
CUST00174,d8446027,1235.2,debit,2024-12-09
CUST00174,0d1ddd7f,120.03,debit,2024-08-15
CUST00174,5adc3dab,5394.31,credit,2024-11-12
CUST00174,191a9699,5721.31,debit,2024-10-23
CUST00175,1b63bd86,6824.86,credit,2025-05-18
CUST00175,08ea0f02,1862.38,credit,2025-04-21
CUST00175,208660ce,9145.76,credit,2025-04-20
CUST00175,c16f9e77,2927.86,debit,2024-10-12
CUST00175,49eb928a,7114.93,debit,2024-12-22
CUST00175,af3c1297,6770.48,credit,2024-09-24
CUST00175,ee675344,3917.54,credit,2024-10-03
CUST00175,f148f0bd,4004.27,credit,2025-04-27
CUST00175,480e4234,4835.3,credit,2025-07-12
CUST00175,2dd52e0f,349.31,debit,2025-06-02
CUST00175,ab2e47de,7300.35,credit,2024-11-08
CUST00175,0faf2f82,1367.21,debit,2025-01-02
CUST00176,eab0c644,6467.28,credit,2025-04-11
CUST00176,d390492f,4016.07,credit,2025-06-29
CUST00176,82295eac,7470.75,credit,2025-01-28
CUST00176,01c712fb,775.25,debit,2025-07-18
CUST00176,16049faa,6074.08,debit,2025-03-23
CUST00176,1fdcfbad,2979.16,credit,2025-03-08
CUST00176,a81a5a94,7537.84,debit,2024-08-10
CUST00176,cb092160,911.55,debit,2025-01-04
CUST00176,ec56d883,7060.53,debit,2024-11-25
CUST00176,8cf41415,6513.83,debit,2024-12-28
CUST00176,5e92727b,6618.71,credit,2025-05-03
CUST00176,ce63d7d1,4332.86,credit,2024-11-15
CUST00176,be7a1a80,8325.04,credit,2024-07-30
CUST00177,fe9fbdf4,7233.63,credit,2025-07-08
CUST00177,4ae493ba,2786.61,credit,2024-09-13
CUST00177,4104a251,6487.94,credit,2024-10-31
CUST00177,fdd81b10,2491.09,debit,2025-05-30
CUST00177,50bced62,3851.7,credit,2024-12-30
CUST00177,18896b53,2187.71,debit,2024-11-17
CUST00177,82b67b0c,1167.95,credit,2025-07-25
CUST00177,db3cc3ec,2024.34,credit,2025-01-25
CUST00177,108a95d3,1222.76,debit,2025-01-12
CUST00177,30ca18f6,6019.64,credit,2025-07-13
CUST00177,607b513b,3616.47,credit,2024-09-18
CUST00177,0d0c8716,9906.6,debit,2024-12-06
CUST00177,e6b84ddc,3047.04,credit,2025-03-07
CUST00177,571000a1,9989.33,credit,2024-08-14
CUST00178,f0ce280c,7761.95,debit,2025-02-20
CUST00178,bc1c401e,6380.38,debit,2025-03-26
CUST00178,5a9cc8b6,6146.54,debit,2024-10-22
CUST00178,464f7fe6,4174.51,debit,2025-07-01
CUST00178,8249fb75,5094.49,debit,2025-02-09
CUST00178,21f92761,5926.74,credit,2024-09-19
CUST00178,614906fe,4248.9,credit,2024-11-24
CUST00178,2cbc27be,2389.78,debit,2025-04-23
CUST00178,87f789b0,5947.19,debit,2025-01-27
CUST00178,bc6797ad,1981.36,debit,2024-09-01
CUST00178,e53a352d,5367.58,credit,2025-07-28
CUST00179,d8c33dda,1873.46,debit,2025-04-07
CUST00179,25e44ae2,320.85,credit,2025-04-18
CUST00179,979c9f81,5547.47,debit,2025-06-01
CUST00179,9581aa96,6508.68,debit,2025-04-21
CUST00179,0fafec0e,9478.58,debit,2025-01-10
CUST00179,040d6200,7875.53,credit,2024-12-13
CUST00179,470da1fd,6551.43,debit,2024-09-25
CUST00179,f9031195,4910.39,debit,2025-03-21
CUST00179,8613ec1f,8244.05,debit,2024-11-06
CUST00180,575ad947,5705.89,debit,2024-09-27
CUST00180,8f904f84,6065.93,credit,2025-01-29
CUST00180,1f613567,6153.45,debit,2024-11-20
CUST00180,d4e6760f,8415.76,credit,2025-01-18
CUST00180,552f8749,5667.7,credit,2025-04-02
CUST00180,0a367d91,7920.39,credit,2024-08-31
CUST00180,2ecc071f,2907.91,debit,2025-05-14
CUST00180,46049a00,2385.33,credit,2024-08-01
CUST00180,cf9e6fab,9381.54,credit,2025-02-07
CUST00180,b8cf22b1,8447.59,credit,2025-02-15
CUST00180,53e80d31,2564.29,debit,2024-11-15
CUST00180,d2dbfd28,8689.2,credit,2025-01-20
CUST00180,e43b2441,9987.17,debit,2025-04-22
CUST00180,ca995817,8663.08,debit,2025-07-08
CUST00180,81d01676,7863.46,credit,2025-06-09
CUST00181,9dc050fc,4200.7,debit,2025-01-27
CUST00181,82e4762e,2539.28,credit,2025-03-16
CUST00181,d2de51d7,2878.98,credit,2025-01-01
CUST00181,12d566ab,2045.19,debit,2025-07-13
CUST00181,bf8585a4,4563.92,credit,2025-07-14
CUST00181,50836196,5059.76,credit,2024-12-28
CUST00181,0d45bbc0,645.38,credit,2025-07-17
CUST00181,97e7d024,178.0,debit,2025-07-17
CUST00181,b4b9b947,3754.69,credit,2024-12-14
CUST00182,db305c92,2672.41,debit,2024-08-04
CUST00182,12c8e82f,2359.95,debit,2025-06-14
CUST00182,ad8eb3e4,8672.01,credit,2024-09-14
CUST00182,a158f8ff,2826.4,debit,2025-03-01
CUST00182,dfbb0c15,883.69,debit,2024-11-10
CUST00182,002b2dc3,3190.67,debit,2025-07-27
CUST00182,bc668971,6911.21,debit,2024-11-24
CUST00182,a8c2dedc,396.9,credit,2024-12-10
CUST00182,0added5a,2647.1,debit,2025-07-05
CUST00182,9bb93ce6,2716.57,debit,2024-12-19
CUST00182,355a9451,134.76,credit,2024-08-21
CUST00182,09086215,2019.1,debit,2024-10-26
CUST00183,a5557022,3579.47,debit,2025-03-01
CUST00183,3214caf5,4683.79,credit,2024-10-12
CUST00183,55695237,3515.62,debit,2024-09-28
CUST00183,21b43ed3,7048.22,debit,2025-07-16
CUST00183,3359896c,5471.05,credit,2025-06-19
CUST00183,3606f000,7146.06,debit,2024-11-16
CUST00183,e0492194,8761.94,debit,2024-11-13
CUST00183,0c2989d0,7861.52,credit,2024-08-06
CUST00183,0ca7247d,3217.01,debit,2024-10-28
CUST00183,8cdc496e,7670.44,debit,2025-03-09
CUST00183,3ff106ab,9394.76,credit,2024-12-04
CUST00183,d8508ad4,8989.85,debit,2024-08-26
CUST00183,32d25bad,6900.1,credit,2025-06-06
CUST00183,4e958c00,5509.28,debit,2025-06-06
CUST00184,270cddde,5790.2,debit,2025-05-24
CUST00184,4bedb4c5,4809.24,debit,2025-06-29
CUST00184,11ab4c64,760.52,debit,2025-02-03
CUST00184,788a7c6c,2632.47,credit,2025-04-24
CUST00184,d770e474,5138.89,credit,2024-09-23
CUST00184,37ee573f,9022.07,credit,2025-02-06
CUST00184,c9d018d5,7407.32,credit,2025-01-03
CUST00184,f829095f,8968.91,debit,2025-06-03
CUST00184,348fe6d6,6832.1,debit,2024-10-27
CUST00184,5eae27f1,6222.68,debit,2024-11-12
CUST00184,85eab9cc,5856.61,credit,2025-06-03
CUST00185,8ec8f96c,7555.79,debit,2024-09-26
CUST00185,8ea3ab01,2520.57,debit,2024-11-14
CUST00185,de1f1eac,8765.52,debit,2024-08-13
CUST00185,b1b9ce67,1609.95,credit,2024-10-29
CUST00185,fa0506e4,7120.94,credit,2025-06-20
CUST00185,fcd801d3,4450.3,debit,2024-12-07
CUST00185,3a92dcc1,3433.15,credit,2024-09-28
CUST00185,ec97e122,1575.06,debit,2024-08-26
CUST00185,058463a3,3734.07,credit,2024-08-04
CUST00185,de3dfc7c,9816.69,credit,2025-05-01
CUST00185,81c77025,294.46,debit,2024-12-18
CUST00185,f23b5dba,7356.99,debit,2025-05-31
CUST00185,710d011c,4152.35,debit,2025-01-10
CUST00186,ca780301,9052.94,debit,2025-03-04
CUST00186,886d2a3e,3462.89,debit,2024-09-16
CUST00186,fb3ec087,8611.18,credit,2024-07-29
CUST00186,6c567879,4853.96,debit,2025-05-28
CUST00186,5f1784b2,7049.45,credit,2025-07-01
CUST00186,8275e21f,9673.25,debit,2024-09-26
CUST00186,fd7e80a5,831.62,credit,2025-04-01
CUST00186,fbfcabf4,4646.56,credit,2025-01-17
CUST00186,37fefe64,6655.65,debit,2024-11-07
CUST00186,16e14f49,7736.44,credit,2024-09-26
CUST00187,d7562bb7,2070.49,credit,2024-12-10
CUST00187,2ea17754,4842.13,debit,2024-08-15
CUST00187,3a283f55,7717.57,debit,2024-09-05
CUST00187,d788cdbc,9577.5,credit,2025-03-18
CUST00187,613ea2e9,4567.55,debit,2025-02-14
CUST00187,81f3c955,6099.01,debit,2025-07-28
CUST00187,38a8ec50,8545.97,debit,2024-08-05
CUST00187,87b3fd92,568.27,credit,2025-03-27
CUST00187,0d88bfdf,9389.79,debit,2024-09-18
CUST00187,f1ece675,5718.02,debit,2024-10-04
CUST00187,0bf16006,7735.77,debit,2025-04-12
CUST00187,ff05a328,3583.42,debit,2025-07-27
CUST00187,ae60f40a,5053.92,debit,2024-10-31
CUST00188,ee490783,7269.15,debit,2024-12-20
CUST00188,83176f76,4830.63,debit,2024-12-01
CUST00188,432bf241,8565.55,credit,2024-12-15
CUST00188,0e6cfea0,9988.85,credit,2024-09-26
CUST00188,232f2de7,2250.13,credit,2025-01-28
CUST00188,8f7c3e95,5180.2,credit,2024-11-18
CUST00188,b44c5931,2140.45,credit,2024-08-09
CUST00188,3d7b1d21,7997.31,debit,2025-03-02
CUST00188,bb0eb127,4566.04,debit,2025-07-12
CUST00188,a4dcb9e7,8075.26,credit,2024-09-20
CUST00188,7fa500c5,5332.03,debit,2025-02-12
CUST00188,088e510a,5578.99,credit,2025-06-23
CUST00188,540f38a5,2604.82,debit,2025-02-13
CUST00188,af1be93a,5900.16,credit,2024-12-05
CUST00189,ccef8d11,3244.96,credit,2024-08-05
CUST00189,3e95e9aa,1360.66,credit,2025-03-21
CUST00189,78f7c40c,5676.83,debit,2024-10-11
CUST00189,096e6b27,3679.57,debit,2025-03-26
CUST00189,29977cbf,2857.88,debit,2025-05-02
CUST00189,28ee6a3f,3242.56,credit,2025-01-13
CUST00189,9ba84f60,7344.95,credit,2024-12-27
CUST00189,adafd8d9,8382.55,credit,2025-03-25
CUST00189,058fcbaa,9782.62,debit,2024-11-20
CUST00189,75752d77,3644.18,debit,2024-10-13
CUST00189,a6ab2d9a,3539.41,credit,2024-12-21
CUST00189,7030d7a1,9617.42,debit,2025-01-02
CUST00189,f2853cc3,8552.41,debit,2025-05-13
CUST00189,6c59adac,9472.32,credit,2025-07-25
CUST00190,453cb980,3890.27,credit,2025-04-01
CUST00190,389c4867,7865.32,credit,2025-02-20
CUST00190,227bc8a5,4730.77,debit,2024-09-01
CUST00190,e4aea7f8,4243.34,credit,2025-06-01
CUST00190,7ff79823,7523.86,credit,2024-10-06
CUST00190,aaed1a0b,3872.42,debit,2025-01-08
CUST00190,6f4ac5e5,5836.59,debit,2024-12-23
CUST00190,44d25996,6195.16,credit,2025-06-09
CUST00190,8daa8e5b,3518.75,credit,2024-11-15
CUST00190,d9b7c1f3,4793.98,credit,2024-11-03
CUST00191,f4b634ca,9204.32,debit,2025-07-16
CUST00191,e0b179fb,9591.55,credit,2024-10-24
CUST00191,9bbb6588,8994.18,debit,2024-10-20
CUST00191,46f3d553,757.17,credit,2024-09-01
CUST00191,5a07ecec,2123.87,credit,2024-08-18
CUST00191,d2a3e77f,7846.66,credit,2025-01-04
CUST00192,669f8b6d,4155.07,credit,2024-08-04
CUST00192,ba1b4c60,2364.72,credit,2024-11-04
CUST00192,b28ff7af,1201.81,credit,2024-08-23
CUST00192,5b63e488,6377.37,debit,2024-09-06
CUST00192,1d4e3aa3,1464.35,credit,2025-02-24
CUST00192,d861afc0,6197.47,debit,2025-04-02
CUST00192,c4e21a20,5025.38,credit,2024-12-22
CUST00192,281b020a,2313.08,credit,2025-03-21
CUST00192,10c790c0,3692.61,debit,2025-07-03
CUST00192,c6091a57,9160.82,credit,2025-03-22
CUST00192,05bbd12b,3728.39,credit,2024-08-25
CUST00192,fab75863,2399.53,credit,2024-08-21
CUST00192,ea824662,6020.51,debit,2025-03-10
CUST00193,8c480b81,2321.31,debit,2025-01-25
CUST00193,b7384f51,2958.32,credit,2024-11-05
CUST00193,ccabf5ce,8857.1,debit,2024-11-09
CUST00193,12a0ed31,8950.75,credit,2024-09-12
CUST00193,fb63fe5e,9543.15,debit,2025-06-03
CUST00193,f7f06f03,7093.26,credit,2024-11-12
CUST00193,20922ae0,4371.49,credit,2024-11-28
CUST00193,1b87cafd,381.12,credit,2025-01-15
CUST00193,e50c73dd,5729.89,credit,2024-12-04
CUST00193,7c4cbfee,7760.73,credit,2025-06-25
CUST00193,c01a7630,768.16,credit,2024-10-22
CUST00193,c0b7b475,3369.09,credit,2025-06-09
CUST00194,ee1bff44,6225.06,debit,2024-12-23
CUST00194,ee7171af,3118.63,debit,2024-12-27
CUST00194,ea0dff43,344.17,debit,2024-08-29
CUST00194,7afecbde,5341.97,debit,2025-01-21
CUST00194,df2aa3a0,2690.57,credit,2025-07-18
CUST00195,d27703b7,4799.66,debit,2024-11-09
CUST00195,cf916622,6860.05,debit,2025-03-15
CUST00195,06fa1c38,2821.46,credit,2024-10-07
CUST00195,61ddc0e9,7745.28,credit,2025-01-25
CUST00195,1d418248,9542.39,credit,2024-10-20
CUST00195,7dc3531c,7364.74,credit,2025-05-15
CUST00195,6584c28b,7857.83,credit,2025-01-27
CUST00195,cfcc2b71,9744.72,debit,2025-06-05
CUST00195,805ea835,1626.89,debit,2025-04-25
CUST00195,7edc0620,2498.62,credit,2025-01-03
CUST00195,29205697,7982.65,debit,2025-06-19
CUST00195,3135e1f9,922.16,debit,2024-10-18
CUST00195,05d99f79,3615.43,debit,2025-02-28
CUST00195,18b7c92d,4602.11,credit,2024-10-25
CUST00196,abb34a33,6703.56,debit,2025-02-24
CUST00196,c580431f,5692.5,debit,2025-01-19
CUST00196,a9c06f92,3111.2,credit,2025-03-22
CUST00196,7f96c627,2785.67,credit,2024-12-04
CUST00196,fbf854a8,1007.33,debit,2025-01-03
CUST00196,76f485a1,8387.74,credit,2025-03-13
CUST00196,0823f1ad,4123.35,debit,2025-01-02
CUST00196,0d899568,3788.22,debit,2024-12-14
CUST00196,2c508d1d,3451.24,debit,2024-09-04
CUST00196,c9a60845,7183.04,credit,2024-11-06
CUST00196,ae3122ea,9319.84,credit,2025-04-24
CUST00196,8859a20a,4468.72,debit,2024-09-02
CUST00196,9ec3abfe,8179.61,credit,2025-05-04
CUST00197,efb3613f,3470.99,debit,2025-02-02
CUST00197,16a6e98c,2532.33,debit,2025-07-21
CUST00197,156217a9,8269.33,debit,2024-08-16
CUST00197,999394e0,5644.53,credit,2024-09-13
CUST00197,35fa70c1,6894.72,debit,2024-09-20
CUST00197,8554d1d1,1915.19,credit,2025-04-20
CUST00197,8478e20e,5447.34,debit,2025-02-06
CUST00197,e5720b17,1297.02,debit,2024-09-29
CUST00198,c9985d79,2915.51,debit,2025-05-03
CUST00198,68f566ed,7611.69,debit,2024-08-18
CUST00198,f526c55e,5138.35,debit,2024-09-17
CUST00198,d8bfa0c3,6497.44,debit,2025-04-01
